satisfaction,evaluation,projects,hours,tenure,accident,left,promotion,department,salary
8.3,6.2,3,102,2,no,no,no,product_rand,low
4.9,4.5,1,138,2,no,yes,no,product_rand,low
6.9,8.5,5,275,3,no,no,no,mktg_sales,low
8.1,6.6,2,178,2,no,no,no,support_hr,high
5.8,7.4,4,170,9,no,no,yes,support_hr,high
5,4.8,3,147,2,no,yes,no,management,low
9.8,8.9,5,185,2,no,no,no,mktg_sales,low
7.5,7.3,3,197,1,no,no,no,acct_it,low
4.3,4,4,162,1,no,no,no,management,low
5.1,5.2,1,162,2,no,yes,no,product_rand,low
7.6,9.1,4,253,1,yes,no,no,acct_it,medium
4.3,5.7,2,134,2,no,yes,no,product_rand,low
6.7,8.7,5,251,1,no,no,no,acct_it,low
9.7,5.2,3,231,2,no,no,no,product_rand,low
5.7,6.4,4,253,1,no,no,no,management,medium
4.9,8.6,6,128,2,yes,no,no,product_rand,low
4.8,4.9,2,141,2,no,yes,no,product_rand,medium
6.4,5.9,3,202,2,no,no,no,product_rand,medium
4.4,5,3,195,2,no,no,no,product_rand,medium
8.5,9,6,247,4,no,yes,no,mktg_sales,low
4.3,5.4,2,127,2,no,yes,no,acct_it,low
8,4.7,3,127,1,no,no,no,acct_it,medium
7.1,4.4,4,167,2,no,no,no,mktg_sales,medium
7.2,6.3,4,217,2,no,no,no,acct_it,medium
9.5,5.8,4,191,2,yes,no,no,management,high
5.4,7.8,5,253,9,no,no,no,support_hr,high
8.7,5.3,4,160,1,yes,no,no,product_rand,medium
7.3,5.8,3,207,2,no,no,no,product_rand,low
4.8,7.5,2,217,3,no,yes,no,support_hr,medium
9.2,5.3,5,217,2,no,no,no,acct_it,low
8.4,9.4,6,233,4,no,yes,no,product_rand,low
4.3,4.6,2,161,2,no,yes,no,management,low
2,7.8,7,242,3,no,yes,no,acct_it,low
9.5,6.7,4,142,2,no,no,no,acct_it,medium
7.3,5.7,3,182,1,no,no,no,management,low
8.8,9.2,3,267,2,no,no,no,support_hr,medium
6.1,6.4,5,225,6,no,no,no,product_rand,low
9.1,8.1,4,179,2,no,no,no,support_hr,medium
7,8.3,3,216,2,no,no,no,product_rand,low
5.8,7.6,5,148,3,no,no,yes,acct_it,low
3.2,6.5,7,207,4,no,no,no,support_hr,high
9.7,5.4,6,183,1,no,no,no,product_rand,medium
6.1,5.7,5,139,2,no,no,no,acct_it,low
9,5.8,3,178,3,no,no,no,acct_it,medium
2.7,7.2,5,239,5,yes,no,no,acct_it,low
5.3,8,4,271,2,no,no,no,mktg_sales,medium
6.9,5.6,3,259,2,no,no,no,product_rand,medium
7.8,4,1,240,4,no,no,no,mktg_sales,medium
1.9,8.1,7,294,3,no,yes,no,technical,medium
9.5,6.8,4,146,1,no,no,no,mktg_sales,medium
8.1,9.2,5,212,1,yes,no,no,product_rand,low
5.1,5.7,2,142,2,no,yes,no,product_rand,low
9.2,9.9,6,261,4,yes,yes,no,acct_it,medium
1.9,7.9,6,277,3,no,yes,no,support_hr,low
3.2,5.5,5,204,4,no,no,no,mktg_sales,low
6.5,9,3,215,2,no,no,no,acct_it,medium
4.6,5.2,3,145,2,no,yes,no,mktg_sales,medium
6,7.5,3,192,2,no,no,no,product_rand,low
7.8,5.6,5,227,1,no,no,no,mktg_sales,low
8.2,6.6,3,225,2,no,no,no,management,medium
9.6,6,4,177,4,no,no,no,product_rand,medium
9.7,5.1,5,216,6,no,no,no,support_hr,high
8.4,8.8,4,148,1,no,no,no,product_rand,low
5.5,4.8,5,131,9,no,no,no,product_rand,high
4.8,5.3,3,146,2,no,yes,no,product_rand,low
7.8,8.1,5,223,4,no,yes,no,acct_it,medium
8.7,6.4,6,260,6,no,no,no,mktg_sales,low
5.6,5.8,4,138,1,yes,no,no,mktg_sales,low
8.9,8.1,3,177,2,no,no,no,support_hr,high
4.9,5.4,1,150,2,no,yes,no,management,low
5.7,5.9,3,163,2,no,no,no,acct_it,medium
7.5,7.9,3,158,2,no,no,no,technical,medium
7.6,8.7,6,255,4,no,yes,no,technical,low
8.7,6.8,3,188,2,no,no,no,mktg_sales,high
9.9,8.6,2,170,1,no,no,no,management,low
3.9,4.8,5,113,9,no,no,yes,product_rand,medium
9.3,5.3,2,251,2,no,no,no,management,low
9.7,7.5,4,235,2,yes,no,no,management,low
4.2,4.4,6,154,2,no,no,no,acct_it,medium
3.1,7.7,4,269,1,no,no,no,product_rand,low
5.1,4.6,1,126,2,no,yes,no,product_rand,low
9,7.9,4,147,2,no,no,no,management,low
5.9,6.4,5,280,1,no,no,no,acct_it,medium
7.3,9.9,2,172,2,no,no,no,product_rand,low
2.8,7,5,282,4,no,yes,no,product_rand,medium
7,6.7,3,188,3,no,no,no,technical,low
7.6,8,3,251,1,yes,no,no,management,low
2.1,7,3,279,3,no,no,no,product_rand,low
4.6,5.4,3,144,2,no,yes,no,acct_it,medium
9.2,6,3,163,4,no,no,no,technical,low
8.7,5.1,3,153,2,no,no,no,acct_it,low
2.5,7.7,5,147,5,no,no,no,acct_it,low
5.4,9.9,2,218,1,yes,no,no,acct_it,medium
4.3,5,1,138,2,no,yes,no,mktg_sales,low
6,8.2,4,137,5,no,no,no,acct_it,medium
4.2,5.4,3,138,2,no,yes,no,technical,low
5.9,8.2,2,282,1,yes,no,no,management,low
5.9,8.6,5,201,4,no,no,no,management,low
4.1,4.1,3,140,2,no,no,no,acct_it,medium
5.5,6.6,4,154,3,no,no,no,acct_it,low
8.9,6.8,2,190,1,no,no,no,management,low
9.8,9.2,5,221,2,yes,no,no,mktg_sales,medium
3.7,6.1,4,143,4,no,no,no,product_rand,medium
8.6,8.5,3,181,2,yes,no,no,technical,medium
4.6,6.4,4,184,2,no,no,no,management,low
3.3,8.3,2,252,4,yes,no,no,acct_it,medium
6.5,3.7,5,169,5,no,no,no,product_rand,medium
5.1,5.5,2,143,2,no,yes,no,product_rand,low
8.5,7.2,4,159,2,no,no,no,management,low
6.9,7.9,5,246,3,no,no,no,technical,medium
2.9,8.7,5,147,4,no,no,no,product_rand,medium
2.3,6.6,6,138,4,no,no,no,management,low
5.9,7.1,2,195,1,no,no,no,management,low
7.2,6.3,5,138,3,no,no,yes,product_rand,high
2.4,4.6,5,244,1,no,no,no,mktg_sales,low
5,5.2,4,269,3,no,no,no,acct_it,low
5.9,7.6,3,239,1,no,no,no,management,medium
6,5.9,6,212,1,yes,no,no,management,high
9,9.8,5,238,5,no,yes,no,product_rand,low
6,9.2,3,174,1,no,no,no,management,medium
1.9,9.7,8,254,3,no,yes,no,product_rand,low
7.9,6.4,3,188,2,yes,no,no,mktg_sales,low
4.6,4.8,1,160,2,no,yes,no,management,low
3.2,8.9,4,143,3,no,no,no,management,medium
4.1,6.3,6,251,2,no,no,no,product_rand,low
7.4,7.3,2,273,2,no,no,no,product_rand,low
8.6,5.2,6,187,1,yes,no,no,technical,low
9.1,4.9,4,255,5,no,no,no,technical,medium
8.2,10,6,256,4,no,yes,no,management,low
6.5,6.4,4,182,1,no,no,no,product_rand,medium
6,8.1,3,186,2,yes,no,no,product_rand,low
2,8.3,5,240,3,no,yes,no,management,medium
10,4.9,3,230,2,yes,no,no,technical,medium
6.9,5.6,3,182,2,no,no,no,product_rand,medium
6.9,8.6,1,178,1,no,yes,no,management,low
2,8.3,7,279,3,no,yes,no,product_rand,low
6.3,7.5,3,163,2,no,no,no,mktg_sales,medium
7.9,4.9,3,184,2,no,no,no,acct_it,low
7.6,8.8,6,136,1,yes,no,no,management,low
2.4,7.4,5,211,1,no,no,no,product_rand,low
4.6,4.6,1,124,2,no,yes,no,support_hr,low
6.5,7.3,3,257,2,no,no,no,acct_it,high
8.6,9.9,3,216,1,no,no,no,management,low
8.4,8.6,6,245,4,no,yes,no,technical,low
8.2,8.6,2,201,2,no,no,no,management,medium
2,8.5,7,301,3,no,yes,no,technical,medium
6,8.1,5,192,2,yes,no,no,product_rand,low
9.1,7.4,4,215,1,yes,no,no,product_rand,medium
6.8,8.7,3,243,3,no,no,no,mktg_sales,low
4.9,4.8,2,161,2,no,yes,no,management,low
2.9,6.6,4,160,4,no,no,no,management,low
8.9,8.1,3,176,2,no,no,no,support_hr,high
2,8.9,7,256,3,no,yes,no,acct_it,low
8.5,7.8,4,167,2,yes,no,no,product_rand,medium
4.5,4.7,1,126,2,no,yes,no,acct_it,low
8.2,6.5,4,132,2,no,no,yes,product_rand,low
7,8.4,3,198,1,no,no,no,mktg_sales,low
8.7,9.8,5,246,4,no,yes,no,mktg_sales,medium
8.6,8.4,2,151,3,no,no,no,product_rand,medium
1.9,7.9,7,306,4,no,yes,no,mktg_sales,medium
6.2,5.5,5,202,2,no,no,no,technical,medium
6,5.7,4,145,1,no,no,no,product_rand,medium
7.7,6.9,4,245,1,no,no,no,product_rand,low
8.2,8.2,3,172,1,no,no,no,support_hr,low
8.7,8.5,5,271,4,no,yes,no,management,medium
5.8,5.1,5,243,1,no,no,no,product_rand,low
9.2,5.8,4,170,2,no,no,no,management,low
6.1,6.8,5,150,2,yes,no,no,support_hr,medium
8.2,6.7,3,182,2,no,no,no,technical,low
7.8,7.7,4,132,2,no,no,no,support_hr,medium
4.3,5,2,144,2,no,yes,no,product_rand,low
10,9.5,4,194,5,no,no,no,product_rand,low
5.8,8.5,3,160,4,no,yes,no,management,low
4.7,5.2,1,138,2,no,yes,no,acct_it,low
9.9,8.2,4,253,1,no,no,no,mktg_sales,medium
3.3,8.2,3,266,4,no,no,no,product_rand,low
8.1,7.5,3,170,2,no,no,no,product_rand,high
6.5,9.8,2,238,3,no,no,no,management,medium
3.1,7,4,165,3,no,yes,no,management,low
4.6,8.9,2,160,2,no,no,no,technical,medium
7.1,8.1,4,184,1,yes,no,no,product_rand,high
6.9,8.7,4,227,6,no,no,no,product_rand,high
7.4,7.8,4,231,1,no,no,no,management,low
7.6,9.9,4,267,4,no,yes,no,mktg_sales,medium
7.4,5.6,3,196,2,no,no,no,product_rand,medium
8.4,9.3,3,245,4,no,yes,no,product_rand,medium
9.2,4.9,4,217,3,no,no,no,acct_it,medium
9.5,6.9,2,164,1,no,no,no,technical,low
5.5,5.6,4,160,2,no,no,no,technical,medium
9.1,8.9,5,251,6,no,no,no,mktg_sales,low
9.4,6.3,5,228,1,no,no,no,product_rand,low
7.8,7.5,4,137,1,no,no,no,product_rand,low
7.3,7.4,5,153,2,yes,no,no,acct_it,low
6.2,6.3,4,194,1,no,no,no,product_rand,medium
7.9,7.4,6,249,2,no,no,no,support_hr,low
8.6,8.4,4,263,2,no,no,no,management,low
7.5,6.3,3,249,2,no,no,no,product_rand,medium
9.8,9.1,3,242,2,no,no,no,acct_it,low
8.4,5.2,5,271,2,no,no,no,acct_it,medium
3.5,7.7,2,221,2,no,no,no,product_rand,high
3.5,8.3,5,281,3,no,no,no,acct_it,medium
5,4.2,5,164,3,no,no,no,acct_it,medium
4.2,8.1,6,184,4,no,no,no,product_rand,high
6.3,5.5,2,180,3,no,no,no,product_rand,low
8.1,8.6,6,233,4,no,yes,no,management,medium
7.8,8.7,4,249,4,no,yes,no,product_rand,low
5.9,6.1,4,184,1,no,no,no,product_rand,low
9.2,5.6,2,171,1,no,no,no,management,medium
7.8,5.2,1,144,2,no,no,no,product_rand,high
7,6.8,3,175,2,no,no,no,product_rand,low
9.7,6,5,168,4,yes,no,no,product_rand,high
9.8,7.3,3,241,2,no,no,no,product_rand,medium
2.7,8.5,5,214,3,no,no,no,management,medium
2,8.7,5,276,3,no,yes,no,product_rand,low
6.1,4.6,4,182,2,yes,no,no,technical,medium
7.2,6.9,4,233,3,no,no,no,mktg_sales,medium
5.5,8.5,4,226,5,no,no,no,management,high
8.7,8.4,5,245,5,no,yes,no,technical,low
6.3,5.4,4,175,1,no,no,no,acct_it,medium
8.8,3.8,5,184,4,no,no,no,management,medium
8.8,7.8,3,171,1,no,no,no,product_rand,low
7.3,6,4,208,2,no,no,no,support_hr,medium
8.5,7.1,4,256,1,no,no,no,acct_it,low
1.9,8.2,5,245,3,no,yes,no,acct_it,medium
3.2,7.9,2,171,4,no,no,no,technical,low
7.5,6.3,5,209,2,no,no,no,product_rand,low
6.1,5.9,5,249,1,no,no,no,management,low
8.2,8.1,4,199,3,yes,no,no,management,medium
7.8,8.9,6,235,4,no,yes,no,acct_it,high
3.3,8.9,5,155,9,no,no,no,support_hr,high
7.9,4.9,2,265,2,no,no,no,product_rand,medium
4.2,4.4,3,110,3,no,no,no,acct_it,medium
5,6.1,4,148,3,no,no,no,mktg_sales,low
7.5,5.1,2,159,2,no,no,no,product_rand,medium
8.2,8.5,5,141,1,no,no,no,mktg_sales,medium
1.9,9.7,5,271,3,yes,yes,no,management,low
9.6,6.7,3,223,1,no,no,no,product_rand,medium
1.9,9.3,7,293,3,yes,yes,no,management,low
6.3,9,3,149,2,no,no,no,mktg_sales,medium
6,6.7,6,166,2,yes,no,no,support_hr,medium
6.9,8.1,3,174,2,no,no,no,acct_it,low
6.9,6.5,4,246,1,no,no,no,technical,medium
7.1,4.1,3,108,5,no,no,no,product_rand,low
4.5,5,1,146,2,no,yes,no,product_rand,low
4.4,5.4,3,153,2,no,yes,no,product_rand,medium
7.2,7.4,3,219,1,no,no,no,product_rand,low
2.5,6.6,7,221,2,no,no,no,product_rand,medium
4.9,4.7,2,152,2,no,yes,no,management,low
7.1,8.5,2,242,3,no,no,no,acct_it,medium
2,9.3,7,294,3,no,yes,no,product_rand,medium
3.1,7.8,5,153,5,yes,no,no,management,medium
7.7,5.6,3,127,5,no,no,no,management,medium
6.6,7.1,3,269,2,no,no,no,acct_it,low
5.6,7.1,5,157,1,no,no,no,mktg_sales,medium
3.2,7.3,5,278,4,no,no,no,management,low
4.4,4.9,1,136,2,no,yes,no,management,low
7.6,7.2,3,231,1,no,no,no,product_rand,low
6,8.8,4,249,1,no,no,no,product_rand,medium
9.2,7.1,1,163,2,yes,no,no,product_rand,low
9.2,9.8,5,243,5,no,yes,no,management,low
5.8,4.9,2,163,2,no,no,no,product_rand,medium
4.7,5.7,1,156,2,no,yes,no,management,low
2.7,6.4,6,178,3,yes,no,no,management,medium
9.3,8.5,3,152,1,no,no,no,technical,medium
2.7,9.7,5,268,5,no,no,no,management,medium
2.4,9.2,6,166,2,no,no,no,product_rand,medium
6.7,8.6,3,266,3,no,no,no,management,low
2.4,5.5,2,260,2,yes,no,no,mktg_sales,medium
7.7,8,3,218,1,no,no,no,product_rand,medium
9.4,9.4,4,155,2,yes,no,no,product_rand,low
6.9,6.3,5,145,7,no,no,no,support_hr,medium
4.5,4.8,2,166,2,no,no,no,management,medium
7.8,7.1,7,168,1,no,no,no,acct_it,high
8.3,5.4,5,158,3,no,no,no,technical,high
1.8,8.7,5,265,3,no,yes,no,management,medium
6.9,6.4,4,210,2,no,no,no,acct_it,low
6.1,7.8,3,132,2,no,no,no,mktg_sales,medium
7.8,6.5,3,243,2,no,no,no,acct_it,low
9.4,5.6,4,140,2,no,no,no,acct_it,medium
9.4,6.8,3,140,2,yes,no,no,product_rand,medium
7.8,6.4,3,186,2,no,no,no,technical,medium
5.9,7.8,5,180,1,no,no,no,product_rand,medium
1.9,8.3,5,275,3,no,yes,no,acct_it,medium
2,7.7,6,277,3,no,yes,no,technical,low
8.7,5.1,4,237,2,no,no,no,management,medium
9.9,6.2,5,139,1,yes,no,no,management,low
5.6,5.1,6,255,3,no,no,no,product_rand,low
9.4,8.4,3,237,3,yes,no,no,product_rand,low
6.8,6.7,2,143,5,no,no,no,product_rand,medium
9.8,8.9,3,216,1,no,no,no,product_rand,medium
7.9,9.6,7,222,3,no,no,no,management,medium
8.4,5.1,2,270,1,no,no,no,support_hr,high
7.7,8.5,5,106,4,no,no,no,product_rand,high
8.1,6.1,5,228,1,no,no,yes,product_rand,high
7.8,8.3,6,263,4,no,yes,no,mktg_sales,low
5.8,6.9,5,258,3,no,no,no,management,high
3.7,4.4,3,128,1,no,no,no,acct_it,medium
5.6,6.4,3,200,2,no,no,no,product_rand,low
2.7,6.3,5,237,4,no,no,no,product_rand,medium
9,8.3,4,266,2,no,no,no,technical,low
6,7.3,3,227,1,no,no,no,product_rand,low
9.4,7.4,5,205,2,yes,no,no,technical,medium
2.3,7.9,6,267,3,no,no,no,support_hr,high
2.8,9,7,136,2,no,yes,no,acct_it,low
5.8,8,2,223,6,yes,no,yes,support_hr,high
5.8,6,5,242,2,no,no,no,acct_it,low
4.5,5.6,1,151,2,no,yes,no,technical,low
7.6,5.4,4,284,5,no,no,no,technical,medium
8.5,9.1,4,167,2,no,no,yes,acct_it,medium
2,8.4,7,250,3,no,yes,no,acct_it,medium
7.7,7.5,3,139,2,yes,no,no,product_rand,low
9.6,7.1,3,208,2,no,no,no,acct_it,medium
6.7,7.6,3,175,1,no,no,no,mktg_sales,low
9.8,7.4,2,184,2,no,no,no,product_rand,medium
6.8,7.9,4,136,2,no,no,no,product_rand,low
2.1,5.5,5,240,3,no,no,no,product_rand,medium
6.9,9.5,5,154,1,no,no,no,product_rand,low
9.6,6.7,4,148,1,no,no,no,product_rand,low
2,8.1,7,257,3,no,yes,no,product_rand,medium
7.7,10,5,192,3,no,no,no,acct_it,high
6.7,8.3,7,247,4,no,yes,no,technical,low
6.1,6.5,5,268,2,no,no,no,acct_it,low
10,4.9,3,107,3,no,no,no,management,low
2,9.3,7,291,3,no,yes,no,product_rand,high
6.3,4.7,3,142,1,no,no,no,acct_it,medium
9.2,9.7,3,169,1,no,no,no,management,low
4.7,7.7,4,235,5,no,no,no,acct_it,low
4.4,5.5,2,129,2,no,yes,no,management,low
7.6,9.7,4,216,5,no,yes,no,management,medium
6,6.8,5,220,1,no,no,no,management,medium
5.2,5,4,252,3,no,yes,no,product_rand,low
6.5,4.6,4,171,2,no,no,no,technical,low
7.2,7.2,3,190,9,yes,no,no,support_hr,high
8.7,4.9,5,143,1,no,no,no,product_rand,medium
7.5,6.1,2,178,2,no,no,no,product_rand,high
4.7,4.9,1,132,2,no,yes,no,product_rand,low
9.6,8.4,3,269,2,yes,no,yes,product_rand,medium
7.4,5.3,4,187,1,no,no,no,acct_it,low
9.6,9.6,2,217,2,no,no,no,mktg_sales,low
8.2,8.1,6,250,1,yes,no,no,mktg_sales,low
6.3,9.7,2,256,2,no,no,no,product_rand,low
9.1,9.3,5,263,2,yes,no,no,management,medium
5.1,4.9,3,151,2,no,yes,no,mktg_sales,high
6,8.5,3,263,9,yes,no,no,support_hr,low
9.4,7.3,5,159,1,no,no,no,management,low
5.1,4.6,1,141,2,no,yes,no,acct_it,low
9.9,8.7,5,207,1,no,no,no,management,medium
4.3,5.1,3,151,2,no,yes,no,mktg_sales,low
5.5,5.3,5,268,2,no,no,no,technical,medium
7.4,5.1,4,243,3,no,no,no,product_rand,low
9.8,8.1,3,150,3,no,no,no,acct_it,medium
9.6,7.5,2,229,2,no,no,no,acct_it,low
5,5.6,3,145,2,no,yes,no,management,medium
9.6,6.1,3,221,1,yes,no,no,management,low
4.5,5.1,1,146,2,no,yes,no,management,medium
6.4,6.5,3,223,9,no,no,no,support_hr,high
6,6.8,4,185,1,no,no,no,product_rand,low
4.8,4.6,2,151,2,no,yes,no,product_rand,low
7.3,6.7,4,181,2,yes,no,no,product_rand,medium
4.9,5.3,2,146,2,no,yes,no,product_rand,low
4.6,5.6,3,134,2,no,yes,no,technical,low
8,6.5,2,140,2,no,no,no,product_rand,high
8.2,8,2,176,1,no,no,no,mktg_sales,medium
2.9,4.2,3,270,3,yes,no,no,mktg_sales,medium
1.9,9,7,277,3,no,yes,no,product_rand,low
1.9,8.5,8,255,3,no,yes,no,acct_it,low
3.6,9.1,3,184,3,no,no,no,mktg_sales,low
1.9,9.7,6,284,3,no,yes,no,product_rand,low
1.8,9.6,6,260,3,no,yes,no,management,low
2.9,6.5,4,226,2,yes,no,no,product_rand,low
7,8.2,6,146,1,yes,no,no,acct_it,medium
8.5,5.9,4,192,3,no,no,no,product_rand,medium
6.5,8.7,4,146,2,no,no,no,management,medium
1.9,9.7,6,245,3,no,yes,no,support_hr,medium
7.3,9.2,6,187,2,no,no,no,management,low
2.6,6.7,5,209,3,no,no,no,product_rand,medium
5,4,3,115,5,no,no,no,acct_it,low
7.8,4.5,4,152,1,no,no,no,mktg_sales,medium
8.6,9.5,5,210,2,yes,no,no,management,medium
3.9,7.5,4,253,3,no,no,no,product_rand,medium
7.2,7.3,4,235,1,yes,no,no,support_hr,high
7.2,5.1,3,259,2,yes,no,yes,technical,low
9.1,8.3,3,276,3,no,no,no,management,medium
6,9,4,180,2,yes,no,no,mktg_sales,low
5.1,5.5,3,142,2,no,yes,no,mktg_sales,medium
5.6,8,2,256,1,no,no,no,product_rand,medium
9.6,6.5,5,139,1,yes,no,no,product_rand,low
8.3,6.7,3,217,2,no,no,no,technical,low
5.5,5.3,2,195,1,yes,no,no,management,low
8.7,9.5,3,242,4,no,yes,no,technical,low
8,6.9,3,202,2,no,no,no,mktg_sales,low
2,9,7,264,3,no,yes,no,acct_it,medium
1.8,7.8,5,262,3,no,yes,no,acct_it,low
6.2,7.7,4,267,1,yes,no,no,acct_it,low
4.3,4.5,2,126,2,no,yes,no,product_rand,low
4.5,5.4,2,159,2,no,yes,no,management,low
4.6,5.6,2,149,2,no,yes,no,technical,low
10,7.1,6,189,1,no,no,no,acct_it,low
2.5,8.8,7,222,2,yes,no,no,acct_it,high
7,6.3,3,243,2,no,no,no,product_rand,medium
6.4,9.5,4,207,2,no,no,no,technical,medium
8.9,8.2,4,267,2,no,no,no,mktg_sales,medium
7,9.1,1,249,1,yes,no,yes,product_rand,medium
7.8,10,6,265,1,no,no,no,technical,low
7.9,7.2,5,224,2,no,no,no,product_rand,medium
7,5.3,3,261,1,no,no,no,technical,low
2,8.3,7,244,3,no,yes,no,management,medium
2.5,9.3,5,196,3,no,no,no,acct_it,low
2.4,9.1,5,233,2,no,no,no,management,medium
5.4,8.8,3,269,2,no,no,no,mktg_sales,low
2.2,7.8,7,147,1,no,yes,no,management,low
4.5,3.8,3,137,1,no,no,no,mktg_sales,high
2.8,4.9,6,198,4,no,no,no,product_rand,low
5.6,8,4,197,5,no,no,no,product_rand,medium
9,9.2,5,233,4,no,yes,no,product_rand,medium
8,9.3,5,221,4,no,yes,no,product_rand,low
8.4,8.9,4,243,1,no,no,no,mktg_sales,medium
5.7,9,3,281,1,no,no,no,management,low
9.5,6.6,4,232,1,no,no,no,management,high
6.4,6.4,2,137,4,no,no,no,product_rand,medium
2.3,7.3,5,271,5,no,no,no,product_rand,low
7.8,5,2,158,2,yes,no,no,management,medium
5.5,4,3,182,3,no,no,no,product_rand,medium
2.9,6,4,252,3,no,no,no,product_rand,medium
6.2,6,3,217,2,no,no,no,acct_it,medium
4.4,5.7,2,140,2,no,yes,no,product_rand,low
8.6,5.2,6,93,2,no,no,no,product_rand,low
6.9,4.2,6,224,1,no,no,no,mktg_sales,low
5.5,5.5,3,192,1,no,no,no,mktg_sales,medium
6.9,6.5,3,273,9,no,no,no,technical,medium
4.6,5.7,2,147,2,no,yes,no,product_rand,low
10,8.7,4,274,2,no,no,no,mktg_sales,medium
9.9,6.3,4,224,1,no,no,no,management,medium
8.7,8.8,4,265,4,no,yes,no,acct_it,medium
5.4,3.7,3,211,3,no,no,no,acct_it,low
7.2,4.8,6,232,3,no,no,no,product_rand,medium
8.5,5,4,262,1,no,no,no,management,medium
5.1,5.8,3,204,1,no,no,no,mktg_sales,medium
6.4,5.2,2,188,1,no,no,no,management,low
5.4,8.9,4,202,7,no,no,no,product_rand,medium
4.2,7.8,2,153,3,no,yes,no,acct_it,low
7.7,7.4,1,256,2,no,no,no,mktg_sales,low
6.6,7.6,5,198,2,no,no,no,product_rand,low
5.5,6.4,3,252,1,yes,no,no,acct_it,low
9.5,8.1,4,198,2,no,no,no,acct_it,medium
7,7.8,3,239,2,no,no,no,management,low
7.8,6.1,3,260,2,no,no,no,product_rand,low
8.3,5.5,3,198,1,yes,no,no,technical,medium
7.4,5.4,2,198,1,no,no,no,technical,medium
4.6,4.9,2,158,2,no,yes,no,management,medium
6.3,5.3,4,165,2,no,no,no,acct_it,low
2.4,7.6,4,223,3,no,no,no,acct_it,low
7.8,8.4,5,226,4,yes,yes,no,product_rand,medium
9.2,9.1,5,259,5,no,yes,no,management,low
7.9,7.4,3,183,5,no,no,no,mktg_sales,medium
1.9,9.7,8,303,3,no,yes,no,product_rand,low
6.8,6.1,3,260,2,no,no,no,management,low
9.6,9.2,3,150,2,no,no,no,acct_it,medium
9.6,7.8,6,249,2,no,no,no,management,low
7.8,9.8,5,166,3,no,no,no,support_hr,medium
5,4.4,1,144,6,yes,no,yes,support_hr,high
6.3,4.9,7,260,3,no,yes,no,acct_it,medium
7.7,7.6,5,100,3,no,no,no,management,low
8.1,7.2,4,241,2,yes,no,no,acct_it,low
6.3,8.3,2,157,1,no,no,no,product_rand,medium
2.9,9.3,3,262,2,no,no,no,management,low
9.4,9.8,2,238,2,no,no,no,technical,medium
7.9,10,5,224,4,no,yes,no,support_hr,low
8.9,8.8,5,218,2,yes,no,yes,product_rand,medium
9.7,8,4,173,2,no,no,no,product_rand,low
9.6,5.9,2,240,2,no,no,no,mktg_sales,low
3.6,4,6,208,2,no,no,no,acct_it,medium
4.5,4.6,2,163,2,no,yes,no,product_rand,medium
6.9,8.4,4,192,1,no,no,no,management,low
4.7,5,6,260,5,yes,no,no,management,low
6.3,7.7,3,267,7,no,no,no,support_hr,high
7.7,7.7,4,207,2,no,no,no,product_rand,low
9.8,6.5,5,220,3,no,no,no,mktg_sales,medium
5.1,4.7,3,161,2,no,yes,no,product_rand,low
6.4,7.9,5,154,1,no,no,no,management,low
10,5.2,3,176,3,no,no,no,management,medium
8.8,9.5,5,230,4,no,yes,no,management,medium
7.8,8.9,4,207,2,no,no,no,technical,low
7.8,8.4,4,238,3,no,no,no,management,medium
6.6,9.2,5,154,2,no,no,no,technical,low
6.2,8.6,2,221,1,no,no,no,product_rand,low
8.8,5,4,241,1,no,no,no,technical,low
4.9,4.6,3,185,1,no,no,no,mktg_sales,low
9.3,9.4,3,227,1,no,no,no,product_rand,low
9.8,10,5,152,2,no,no,no,acct_it,medium
7.7,8.5,3,191,2,no,no,no,management,low
1.8,8.9,6,287,3,no,yes,no,management,low
6.9,4.9,5,224,1,no,no,no,support_hr,low
7.9,10,4,259,4,no,yes,no,mktg_sales,medium
7,5.5,3,249,2,no,no,no,technical,medium
9,9.9,3,261,2,no,no,no,product_rand,medium
8,5,6,243,3,no,no,no,mktg_sales,medium
8.7,6.7,2,262,1,yes,no,no,product_rand,low
5.7,9.8,4,212,1,yes,no,no,acct_it,low
8.9,6.6,4,173,2,no,no,no,mktg_sales,high
5.1,5.3,2,139,1,no,no,no,support_hr,low
5.7,8.2,4,168,2,no,no,no,mktg_sales,low
3.3,4.5,1,157,2,no,no,no,technical,medium
8.9,6.7,6,146,1,no,no,no,mktg_sales,medium
9,6.5,5,181,2,no,no,no,management,low
5.4,4.7,3,290,2,no,no,no,mktg_sales,low
9.8,6.1,5,240,2,no,no,no,technical,low
3.9,6.9,5,190,2,no,no,no,product_rand,high
8.1,7.9,3,236,1,no,no,no,product_rand,low
1.8,9,8,297,3,no,yes,no,acct_it,medium
8.7,5.8,4,272,3,no,no,no,technical,medium
7.7,7,3,278,2,no,no,no,product_rand,medium
7.3,8.4,6,164,3,no,yes,no,acct_it,low
6.8,9.6,4,114,3,no,no,no,technical,medium
4,4.1,3,196,3,no,no,no,acct_it,medium
5.9,9.4,5,215,1,no,no,no,management,medium
7.2,8.7,4,177,2,no,no,no,management,medium
8.6,5.6,4,271,2,no,no,no,management,high
7.3,8.4,1,113,3,no,no,no,technical,low
7.8,7.7,4,137,1,no,no,yes,product_rand,high
4.3,4.1,2,115,2,no,no,yes,mktg_sales,medium
